Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Fahrenheit,Celsius,%,,,
A02,1/2/2024 4:59,1/1/2024 23:59,1,1,,,1,1,,,13,15,15,15,15,0,782,,,0,,,,,29.76,,0,0,,,0,0,,,0,6,,,0,0,,,0,1.318,,,701,0,65.8,,63,,0,0
A02,1/2/2024 5:14,1/2/2024 0:14,1,1,,,1,1,,,13,14,14,14,14,0,725,,,0,,,,,29.76,,0,0,,,0,0,,,0,7,,,0,0,,,0,1.251,,,665,0,65.5,,63,,0,0
A02,1/2/2024 5:29,1/2/2024 0:29,1,1,,,1,1,,,13,15,15,15,15,0,682,,,0,,,,,29.76,,0,0,,,0,0,,,0,7,,,0,0,,,0,1.258,,,669,0,64.9,,63,,0,0
A02,1/2/2024 5:44,1/2/2024 0:44,1,1,,,1,1,,,15,16,17,17,17,0,637,,,0,,,,,29.76,,0,0,,,0,0,,,0,7,,,0,0,,,0,1.226,,,652,0,64.6,,63,,0,0
A02,1/2/2024 5:59,1/2/2024 0:59,1,1,,,1,1,,,14,15,15,15,15,0,610,,,0,,,,,29.76,,0,0,,,0,0,,,0,6,,,0,0,,,0,1.154,,,614,0,64,,63,,0,0
A02,1/2/2024 6:14,1/2/2024 1:14,1,1,,,1,1,,,13,15,15,15,15,0,583,,,0,,,,,29.75,,0,0,,,0,0,,,0,5,,,0,0,,,0,1.081,,,575,0,63.7,,63,,0,0
A02,1/2/2024 6:29,1/2/2024 1:29,1,1,,,1,1,,,12,13,13,13,13,0,547,,,0,,,,,29.76,,0,0,,,0,0,,,0,6,,,0,0,,,0,1.036,,,551,0,63.3,,63,,0,0
A02,1/2/2024 6:44,1/2/2024 1:44,1,1,,,1,1,,,11,13,13,13,13,0,519,,,0,,,,,29.76,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.975,,,519,0,63,,63,,0,0
A02,1/2/2024 6:59,1/2/2024 1:59,1,1,,,1,1,,,10,12,12,12,12,0,497,,,0,,,,,29.76,,0,0,,,0,0,,,0,6,,,0,0,,,0,0.921,,,490,0,62.6,,63,,0,0
A02,1/2/2024 7:14,1/2/2024 2:14,1,1,,,1,1,,,11,12,12,12,12,0,474,,,0,,,,,29.77,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.874,,,465,0,62.2,,63,,0,0
A02,1/2/2024 7:29,1/2/2024 2:29,1,1,,,1,1,,,10,11,11,11,11,0,457,,,0,,,,,29.77,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.83,,,441,0,61.9,,63,,0,0
A02,1/2/2024 7:44,1/2/2024 2:44,1,1,,,1,1,,,9,11,11,11,11,0,449,,,0,,,,,29.77,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.776,,,413,0,61.5,,63,,0,0
A02,1/2/2024 7:59,1/2/2024 2:59,1,1,,,1,1,,,9,10,10,10,10,0,439,,,0,,,,,29.77,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.72,,,383,0,61.2,,63,,0,0
A02,1/2/2024 8:14,1/2/2024 3:14,1,1,,,1,1,,,8,10,10,10,10,0,423,,,0,,,,,29.77,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.651,,,346,0,60.8,,64,,0,0
A02,1/2/2024 8:29,1/2/2024 3:29,1,1,,,1,1,,,8,9,9,9,9,0,417,,,0,,,,,29.77,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.574,,,305,0,60.4,,64,,0,0
A02,1/2/2024 8:44,1/2/2024 3:44,1,1,,,1,1,,,8,9,9,9,9,0,409,,,0,,,,,29.78,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.52,,,276,0,60.3,,64,,0,0
A02,1/2/2024 8:59,1/2/2024 3:59,1,1,,,1,1,,,8,9,9,9,9,0,409,,,0,,,,,29.78,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.448,,,238,0,59.9,,64,,0,0
A02,1/2/2024 9:14,1/2/2024 4:14,1,1,,,1,1,,,8,9,9,9,9,0,402,,,0,,,,,29.78,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.389,,,207,0,59.7,,64,,0,0
A02,1/2/2024 9:29,1/2/2024 4:29,1,1,,,1,1,,,8,9,9,9,9,0,396,,,0,,,,,29.78,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.289,,,154,0,59.5,,64,,0,0
A02,1/2/2024 9:44,1/2/2024 4:44,1,1,,,1,1,,,7,8,8,8,8,0,393,,,0,,,,,29.78,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.239,,,127,0,59.2,,64,,0,0
A02,1/2/2024 9:59,1/2/2024 4:59,1,1,,,1,1,,,7,8,8,8,8,0,393,,,0,,,,,29.79,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.203,,,108,0,59,,64,,0,0
A02,1/2/2024 10:14,1/2/2024 5:14,1,1,,,1,1,,,8,9,9,9,9,0,399,,,0,,,,,29.79,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.134,,,71,0,58.8,,64,,0,0
A02,1/2/2024 10:29,1/2/2024 5:29,1,1,,,1,1,,,8,9,9,9,9,0,401,,,0,,,,,29.79,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.093,,,49,0,58.6,,64,,0,0
A02,1/2/2024 10:44,1/2/2024 5:44,1,1,,,1,1,,,8,9,9,9,9,0,409,,,0,,,,,29.79,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.059,,,32,0,58.6,,63,,0,0
A02,1/2/2024 10:59,1/2/2024 5:59,1,1,,,1,1,,,7,8,8,8,8,0,410,,,0,,,,,29.78,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.041,,,22,0,58.5,,63,,0,0
A02,1/2/2024 11:14,1/2/2024 6:14,1,1,,,1,1,,,7,8,8,8,8,0,418,,,0,,,,,29.78,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.027,,,14,0,58.3,,63,,0,0
A02,1/2/2024 11:29,1/2/2024 6:29,1,1,,,1,1,,,8,9,9,9,9,0,418,,,0,,,,,29.78,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.014,,,7,0,58.3,,63,,0,0
A02,1/2/2024 11:44,1/2/2024 6:44,1,1,,,1,1,,,8,9,9,9,9,0,417,,,0,,,,,29.78,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,58.1,,63,,0,0
A02,1/2/2024 11:59,1/2/2024 6:59,1,1,,,1,1,,,8,9,9,9,9,0,416,,,0,,,,,29.79,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,57.9,,63,,0,0
A02,1/2/2024 12:14,1/2/2024 7:14,1,1,,,1,1,,,7,8,8,8,8,0,419,,,0,,,,,29.79,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,57.9,,63,,0,0
A02,1/2/2024 12:29,1/2/2024 7:29,1,1,,,1,1,,,7,8,8,8,8,0,419,,,0,,,,,29.79,,0,0,,,0,0,,,0,9,,,0,0,,,0,0,,,0,0,57.7,,63,,0,0
A02,1/2/2024 12:44,1/2/2024 7:44,1,1,,,1,1,,,6,7,7,7,7,0,418,,,0,,,,,29.8,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,57.7,,63,,0,0
A02,1/2/2024 12:59,1/2/2024 7:59,1,1,,,1,1,,,5,6,6,6,6,0,420,,,0,,,,,29.8,,0,0,,,0,0,,,0,9,,,0,0,,,0,0,,,0,0,57.6,,63,,0,0
A02,1/2/2024 13:14,1/2/2024 8:14,1,1,,,1,1,,,6,6,6,6,6,0,420,,,0,,,,,29.81,,0,0,,,0,0,,,0,9,,,0,0,,,0,0,,,0,0,57.6,,62,,0,0
A02,1/2/2024 13:29,1/2/2024 8:29,0,0,,,0,0,,,5,6,6,6,6,0,428,,,0,,,,,29.81,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.108,,,58,0,57.6,,62,,0,0
A02,1/2/2024 13:44,1/2/2024 8:44,1,1,,,1,1,,,7,8,8,8,8,0,442,,,0,,,,,29.82,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.88,,,468,0,57.4,,64,,0,0
A02,1/2/2024 13:59,1/2/2024 8:59,1,1,,,1,1,,,6,7,7,7,7,0,459,,,0,,,,,29.82,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.91,,,484,0,57.6,,65,,0,0
A02,1/2/2024 14:14,1/2/2024 9:14,1,1,,,1,1,,,6,7,7,7,7,0,473,,,0,,,,,29.83,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.886,,,471,0,57.4,,65,,0,0
A02,1/2/2024 14:29,1/2/2024 9:29,1,1,,,1,1,,,6,7,7,7,7,0,482,,,0,,,,,29.84,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.832,,,443,0,57.6,,65,,0,0
A02,1/2/2024 14:44,1/2/2024 9:44,1,1,,,1,1,,,7,8,8,8,8,0,491,,,0,,,,,29.84,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.805,,,428,0,57.6,,65,,0,0
A02,1/2/2024 14:59,1/2/2024 9:59,1,1,,,1,1,,,7,8,8,8,8,0,493,,,0,,,,,29.84,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.657,,,350,0,58.1,,64,,0,0
A02,1/2/2024 15:14,1/2/2024 10:14,1,1,,,1,1,,,7,8,8,8,8,0,516,,,0,,,,,29.84,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.517,,,275,0,58.6,,63,,0,0
A02,1/2/2024 15:29,1/2/2024 10:29,1,1,,,1,1,,,6,7,7,7,7,0,517,,,0,,,,,29.84,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.449,,,239,0,59.4,,62,,0,0
A02,1/2/2024 15:44,1/2/2024 10:44,1,1,,,1,1,,,6,7,7,7,7,0,524,,,0,,,,,29.85,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.359,,,191,0,60.1,,61,,0,0
A02,1/2/2024 15:59,1/2/2024 10:59,0,0,,,0,0,,,5,6,6,6,6,0,563,,,0,,,,,29.85,,0,0,,,0,0,,,0,6,,,0,0,,,0,0.407,,,217,0,61,,61,,0,0
A02,1/2/2024 16:14,1/2/2024 11:14,0,0,,,0,0,,,4,5,5,5,5,0,549,,,0,,,,,29.85,,0,0,,,0,0,,,0,6,,,0,0,,,0,0.442,,,235,0,61.9,,60,,0,0
A02,1/2/2024 16:29,1/2/2024 11:29,0,0,,,0,0,,,5,5,5,5,5,0,551,,,0,,,,,29.86,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.542,,,288,0,62.6,,59,,0,0
A02,1/2/2024 16:44,1/2/2024 11:44,0,0,,,0,0,,,4,5,5,5,5,0,531,,,0,,,,,29.87,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.503,,,268,0,63.3,,58,,0,0
A02,1/2/2024 16:59,1/2/2024 11:59,0,0,,,0,0,,,4,5,5,5,5,0,524,,,0,,,,,29.87,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.481,,,256,0,63.9,,57,,0,0
A02,1/2/2024 17:14,1/2/2024 12:14,0,0,,,0,0,,,3,4,4,4,4,0,512,,,0,,,,,29.88,,0,0,,,0,0,,,0,4,,,0,0,,,0,0.478,,,254,0,64.8,,57,,0,0
A02,1/2/2024 17:29,1/2/2024 12:29,0,0,,,0,0,,,4,4,4,4,4,0,506,,,0,,,,,29.88,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.492,,,262,0,65.5,,56,,0,0
A02,1/2/2024 17:44,1/2/2024 12:44,0,0,,,0,0,,,4,4,4,4,4,0,492,,,0,,,,,29.89,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.501,,,266,0,66,,56,,0,0
A02,1/2/2024 17:59,1/2/2024 12:59,0,0,,,0,0,,,4,5,5,5,5,0,481,,,0,,,,,29.89,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.516,,,275,0,66.9,,55,,0,0
A02,1/2/2024 18:14,1/2/2024 13:14,0,0,,,0,0,,,4,5,5,5,5,0,475,,,0,,,,,29.88,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.482,,,256,0,67.5,,54,,0,0
A02,1/2/2024 18:29,1/2/2024 13:29,0,0,,,0,0,,,4,4,4,4,4,0,469,,,0,,,,,29.88,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.484,,,258,0,68,,54,,0,0
A02,1/2/2024 18:44,1/2/2024 13:44,0,0,,,0,0,,,4,4,4,4,4,0,465,,,0,,,,,29.88,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.464,,,247,0,68.7,,53,,0,0
A02,1/2/2024 18:59,1/2/2024 13:59,0,0,,,0,0,,,4,5,5,5,5,0,461,,,0,,,,,29.87,,0,0,,,0,0,,,0,2,,,0,0,,,0,0.46,,,245,0,69.3,,51,,0,0
A02,1/2/2024 19:14,1/2/2024 14:14,0,0,,,0,0,,,4,5,5,5,5,0,452,,,0,,,,,29.86,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.372,,,198,0,69.8,,50,,0,0
A02,1/2/2024 19:29,1/2/2024 14:29,0,0,,,0,0,,,4,5,5,5,5,0,444,,,0,,,,,29.86,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.319,,,170,0,70.3,,50,,0,0
A02,1/2/2024 19:44,1/2/2024 14:44,0,0,,,0,0,,,4,4,4,4,4,0,442,,,0,,,,,29.86,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.358,,,191,0,71.2,,49,,0,0
A02,1/2/2024 19:59,1/2/2024 14:59,0,0,,,0,0,,,4,5,5,5,5,0,435,,,0,,,,,29.85,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.286,,,152,0,72,,48,,0,0
A02,1/2/2024 20:14,1/2/2024 15:14,0,0,,,0,0,,,4,5,5,5,5,0,438,,,0,,,,,29.84,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.231,,,123,0,73.8,,46,,0,0
A02,1/2/2024 20:29,1/2/2024 15:29,0,0,,,0,0,,,4,4,4,4,4,0,430,,,0,,,,,29.84,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.163,,,87,0,78.3,,41,,0,0
A02,1/2/2024 20:44,1/2/2024 15:44,0,0,,,0,0,,,4,5,5,5,5,0,420,,,0,,,,,29.83,,0,0.1,,,0,0,,,0,0,,,0,0,,,0,0.125,,,67,0,77.5,,42,,0,0
A02,1/2/2024 20:59,1/2/2024 15:59,0,0,,,0,0,,,4,5,5,5,5,0,419,,,0,,,,,29.82,,0,0,,,0,0,,,0,6,,,0,0,,,0,0.093,,,49,0,75.9,,43,,0,0
A02,1/2/2024 21:14,1/2/2024 16:14,0,0,,,0,0,,,4,5,5,5,5,0,410,,,0,,,,,29.82,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.082,,,44,0,76.1,,44,,0,0
A02,1/2/2024 21:29,1/2/2024 16:29,0,1,,,1,1,,,5,6,6,6,6,0,407,,,0,,,,,29.82,,0,0,,,0,0,,,0,1,,,0,0,,,0,0.051,,,27,0,75.7,,43,,0,0
A02,1/2/2024 21:44,1/2/2024 16:44,1,1,,,1,1,,,6,6,6,6,6,0,403,,,0,,,,,29.82,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.032,,,17,0,75.6,,44,,0,0
A02,1/2/2024 21:59,1/2/2024 16:59,1,1,,,1,1,,,6,7,7,7,7,0,398,,,0,,,,,29.81,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.031,,,16,0,75.2,,44,,0,0
A02,1/2/2024 22:14,1/2/2024 17:14,1,1,,,1,1,,,6,7,7,7,7,0,392,,,0,,,,,29.81,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.041,,,22,0,75.2,,44,,0,0
A02,1/2/2024 22:29,1/2/2024 17:29,1,1,,,1,1,,,6,7,7,7,7,0,392,,,0,,,,,29.81,,0,0,,,0,0,,,0,3,,,0,0,,,0,0.05,,,27,0,75.9,,44,,0,0
A02,1/2/2024 22:44,1/2/2024 17:44,1,1,,,1,1,,,6,7,7,7,7,0,383,,,0,,,,,29.81,,0,0,,,0,0,,,0,0,,,0,0,,,0,0.033,,,18,0,79,,41,,0,0
A02,1/2/2024 22:59,1/2/2024 17:59,1,1,,,1,1,,,6,6,6,6,6,0,380,,,0,,,,,29.81,,0,0.3,,,0,0,,,0,0,,,0,0,,,0,0.027,,,14,0,78.6,,41,,0,0
A02,1/2/2024 23:14,1/2/2024 18:14,1,1,,,1,1,,,5,6,6,6,6,0,379,,,0,,,,,29.81,,0,0.2,,,0,0,,,0,1,,,0,0,,,0,0.019,,,10,0,80.1,,40,,0,0
A02,1/2/2024 23:29,1/2/2024 18:29,1,1,,,1,1,,,5,6,6,6,6,0,384,,,0,,,,,29.81,,0,0.4,,,0,0,,,0,0,,,0,0,,,0,0.03,,,16,0,80.4,,39,,0,0
A02,1/2/2024 23:44,1/2/2024 18:44,1,1,,,1,1,,,7,8,8,8,8,0,380,,,0,,,,,29.81,,0,0.3,,,0,0,,,0,4,,,0,0,,,0,0.105,,,56,0,79.5,,40,,0,0
A02,1/2/2024 23:59,1/2/2024 18:59,1,1,,,1,1,,,7,8,8,8,8,0,377,,,0,,,,,29.81,,0,0.3,,,0,0,,,0,7,,,0,0,,,0,0.231,,,123,0,77.9,,42,,0,0
A02,1/3/2024 0:14,1/2/2024 19:14,1,1,,,1,1,,,8,9,9,9,9,0,378,,,0,,,,,29.81,,0,0.2,,,0,0,,,0,9,,,0,0,,,0,0.29,,,154,0,76.5,,44,,0,0
A02,1/3/2024 0:29,1/2/2024 19:29,1,1,,,1,1,,,7,8,8,8,8,0,377,,,0,,,,,29.81,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.26,,,138,0,75.2,,45,,0,0
A02,1/3/2024 0:44,1/2/2024 19:44,1,1,,,1,1,,,10,11,11,11,11,0,413,,,0,,,,,29.81,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.284,,,151,0,73.8,,47,,0,0
A02,1/3/2024 0:59,1/2/2024 19:59,1,1,,,1,1,,,9,11,11,11,11,0,470,,,0,,,,,29.81,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.417,,,222,0,72.3,,49,,0,0
A02,1/3/2024 1:14,1/2/2024 20:14,1,1,,,1,1,,,9,10,10,10,10,0,499,,,0,,,,,29.81,,0,0,,,0,0,,,0,11,,,0,0,,,0,0.636,,,339,0,71.2,,51,,0,0
A02,1/3/2024 1:29,1/2/2024 20:29,1,1,,,1,1,,,8,9,9,9,9,0,537,,,0,,,,,29.81,,0,0,,,0,0,,,0,10,,,0,0,,,0,0.748,,,398,0,70.3,,53,,0,0
A02,1/3/2024 1:44,1/2/2024 20:44,1,1,,,1,1,,,9,10,10,10,10,0,547,,,0,,,,,29.81,,0,0,,,0,0,,,0,9,,,0,0,,,0,0.8,,,425,0,69.6,,54,,0,0
A02,1/3/2024 1:59,1/2/2024 20:59,1,1,,,1,1,,,9,11,11,11,11,0,576,,,0,,,,,29.81,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.835,,,444,0,68.9,,55,,0,0
A02,1/3/2024 2:14,1/2/2024 21:14,1,1,,,1,1,,,9,10,10,10,10,0,575,,,0,,,,,29.82,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.867,,,461,0,68.4,,56,,0,0
A02,1/3/2024 2:29,1/2/2024 21:29,1,1,,,1,1,,,10,11,11,11,11,0,581,,,0,,,,,29.82,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.887,,,472,0,68,,57,,0,0
A02,1/3/2024 2:44,1/2/2024 21:44,1,1,,,1,1,,,10,11,11,11,11,0,596,,,0,,,,,29.83,,0,0,,,0,0,,,0,8,,,0,0,,,0,0.937,,,498,0,67.5,,58,,0,0
A02,1/3/2024 2:59,1/2/2024 21:59,1,1,,,1,1,,,11,13,13,13,13,0,572,,,0,,,,,29.82,,0,0,,,0,0,,,0,7,,,0,0,,,0,0.968,,,515,0,67.1,,58,,0,0
A02,1/3/2024 3:14,1/2/2024 22:14,1,1,,,1,1,,,11,13,13,13,13,0,551,,,0,,,,,29.82,,0,0,,,0,0,,,0,7,,,0,0,,,0,1.012,,,538,0,66.6,,59,,0,0
A02,1/3/2024 3:29,1/2/2024 22:29,1,1,,,1,1,,,12,14,14,14,14,0,546,,,0,,,,,29.82,,0,0,,,0,0,,,0,6,,,0,0,,,0,1.045,,,556,0,66.4,,60,,0,0
A02,1/3/2024 3:44,1/2/2024 22:44,1,1,,,1,1,,,12,13,13,13,13,0,537,,,0,,,,,29.81,,0,0,,,0,0,,,0,5,,,0,0,,,0,1.017,,,541,0,66,,60,,0,0
A02,1/3/2024 3:59,1/2/2024 22:59,1,1,,,1,1,,,13,14,15,15,15,0,553,,,0,,,,,29.81,,0,0,,,0,0,,,0,5,,,0,0,,,0,1.03,,,548,0,65.7,,61,,0,0
A02,1/3/2024 4:14,1/2/2024 23:14,1,1,,,1,1,,,12,14,14,14,14,0,950,,,0,,,,,29.81,,0,1.3,,,0,0,,,0,70,,,0,0,,,0,1.355,,,721,0,65.8,,63,,0,0
A02,1/3/2024 4:29,1/2/2024 23:29,1,2,,,2,2,,,15,17,17,17,17,0,1228,,,0,,,,,29.81,,0,3.1,,,0,0,,,0,89,,,0,27,,,0,2.322,,,1235,0,65.8,,67,,0,0
A02,1/3/2024 4:44,1/2/2024 23:44,1,2,,,2,2,,,16,18,18,18,18,0,1323,,,0,,,,,29.82,,0,3.4,,,0,0,,,0,62,,,0,58,,,0,2.978,,,1584,0,65.8,,71,,0,0
A02,1/3/2024 4:59,1/2/2024 23:59,1,1,,,1,1,,,14,16,16,16,16,0,1256,,,0,,,,,29.82,,0,3,,,0,0,,,0,43,,,0,68,,,0,3.29,,,1750,0,65.7,,70,,0,0
A02,1/3/2024 5:14,1/3/2024 0:14,1,1,,,1,1,,,13,15,15,15,15,0,1087,,,0,,,,,29.83,,0,2.4,,,0,0,,,0,30,,,0,47,,,0,2.761,,,1468,0,65.7,,68,,0,0
A02,1/3/2024 5:29,1/3/2024 0:29,1,1,,,1,1,,,12,14,14,14,14,0,972,,,0,,,,,29.83,,0,1.7,,,0,0,,,0,33,,,0,19,,,0,2.332,,,1240,0,65.5,,67,,0,0
A02,1/3/2024 5:44,1/3/2024 0:44,1,1,,,1,1,,,12,14,14,14,14,0,869,,,0,,,,,29.83,,0,1.3,,,0,0,,,0,36,,,0,0,,,0,1.991,,,1059,0,65.3,,66,,0,0
A02,1/3/2024 5:59,1/3/2024 0:59,1,1,,,1,1,,,13,14,14,14,14,0,778,,,0,,,,,29.83,,0,0.9,,,0,0,,,0,25,,,0,0,,,0,1.83,,,973,0,65.1,,65,,0,0
A02,1/3/2024 6:14,1/3/2024 1:14,1,1,,,1,1,,,12,13,13,13,13,0,760,,,0,,,,,29.83,,0,0.7,,,0,0,,,0,18,,,0,0,,,0,1.819,,,967,0,64.8,,65,,0,0
A02,1/3/2024 6:29,1/3/2024 1:29,1,1,,,1,1,,,12,14,14,14,14,0,701,,,0,,,,,29.82,,0,0.5,,,0,0,,,0,15,,,0,0,,,0,1.644,,,875,0,64.4,,65,,0,0
A02,1/3/2024 6:44,1/3/2024 1:44,1,1,,,1,1,,,13,15,15,15,15,0,669,,,0,,,,,29.82,,0,0.3,,,0,0,,,0,11,,,0,0,,,0,1.481,,,788,0,64.4,,64,,0,0
A02,1/3/2024 6:59,1/3/2024 1:59,1,1,,,1,1,,,14,16,16,16,16,0,617,,,0,,,,,29.82,,0,0.2,,,0,0,,,0,9,,,0,0,,,0,1.326,,,705,0,64.2,,64,,0,0
A02,1/3/2024 7:14,1/3/2024 2:14,1,1,,,1,1,,,12,14,14,14,14,0,619,,,0,,,,,29.82,,0,0.1,,,0,0,,,0,7,,,0,0,,,0,1.251,,,666,0,63.9,,64,,0,0
A02,1/3/2024 7:29,1/3/2024 2:29,1,1,,,1,1,,,13,15,15,15,15,0,591,,,0,,,,,29.82,,0,0,,,0,0,,,0,7,,,0,0,,,0,1.211,,,644,0,63.5,,65,,0,0
A02,1/3/2024 7:44,1/3/2024 2:44,1,1,,,1,1,,,14,15,15,15,15,0,570,,,0,,,,,29.81,,0,0,,,0,0,,,0,7,,,0,0,,,0,1.184,,,630,0,63.1,,65,,0,0
A02,1/3/2024 7:59,1/3/2024 2:59,1,1,,,1,1,,,15,17,17,17,17,0,540,,,0,,,,,29.82,,0,0,,,0,0,,,0,6,,,0,0,,,0,1.153,,,613,0,62.8,,65,,0,0
A02,1/3/2024 8:14,1/3/2024 3:14,1,1,,,1,1,,,14,16,16,16,16,0,521,,,0,,,,,29.81,,0,0,,,0,0,,,0,5,,,0,0,,,0,1.123,,,598,0,62.6,,66,,0,0
A02,1/3/2024 8:29,1/3/2024 3:29,2,2,,,2,2,,,16,18,18,18,18,0,507,,,0,,,,,29.81,,0,0,,,0,0,,,0,5,,,0,0,,,0,1.092,,,581,0,62.4,,66,,0,0
A02,1/3/2024 8:44,1/3/2024 3:44,2,2,,,2,2,,,17,19,19,19,19,0,504,,,0,,,,,29.81,,0,0,,,0,0,,,0,4,,,0,0,,,0,1.058,,,563,0,62.2,,65,,0,0
A02,1/3/2024 8:59,1/3/2024 3:59,2,2,,,2,2,,,17,19,20,20,20,0,492,,,0,,,,,29.8,,0,0,,,0,0,,,0,5,,,0,0,,,0,1.036,,,551,0,62.1,,65,,0,0
A02,1/3/2024 9:14,1/3/2024 4:14,2,2,,,2,2,,,17,20,20,20,20,0,501,,,0,,,,,29.8,,0,0,,,0,0,,,0,6,,,0,0,,,0,1.001,,,532,0,62.2,,65,,0,0
A02,1/3/2024 9:29,1/3/2024 4:29,2,2,,,2,2,,,16,18,18,18,18,0,499,,,0,,,,,29.79,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.966,,,514,0,62.2,,64,,0,0
A02,1/3/2024 9:44,1/3/2024 4:44,2,2,,,2,2,,,18,20,20,20,20,0,497,,,0,,,,,29.79,,0,0,,,0,0,,,0,5,,,0,0,,,0,0.943,,,501,0,62.2,,64,,0,0
