Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
,UTC,UTC-05:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
B27,1/14/2024 10:05,1/14/2024 5:05,10,10,,10,10,,109,126,127,127,127,0,48.6,,67,,0,0
B27,1/14/2024 10:20,1/14/2024 5:20,10,10,,10,10,,109,126,126,126,126,0,48.4,,67,,0,0
B27,1/14/2024 10:35,1/14/2024 5:35,9,10,,10,10,,102,118,118,119,119,0,48.4,,67,,0,0
B27,1/14/2024 10:50,1/14/2024 5:50,9,9,,9,9,,100,116,116,116,116,0,48.2,,67,,0,0
B27,1/14/2024 11:05,1/14/2024 6:05,9,9,,9,9,,98,114,115,115,115,0,48,,67,,0,0
B27,1/14/2024 11:20,1/14/2024 6:20,8,9,,9,9,,92,107,108,108,108,0,48,,67,,0,0
B27,1/14/2024 11:35,1/14/2024 6:35,8,8,,8,8,,91,106,106,106,106,0,48,,67,,0,0
B27,1/14/2024 11:50,1/14/2024 6:50,7,8,,8,8,,85,99,99,99,99,0,48.2,,67,,0,0
B27,1/14/2024 12:05,1/14/2024 7:05,7,8,,8,8,,81,95,95,95,95,0,48.2,,66,,0,0
B27,1/14/2024 12:20,1/14/2024 7:20,7,8,,8,8,,80,93,94,94,94,0,48,,67,,0,0
B27,1/14/2024 12:35,1/14/2024 7:35,7,8,,8,8,,84,98,98,98,98,0,47.7,,67,,0,0
B27,1/14/2024 12:50,1/14/2024 7:50,7,8,,8,8,,85,99,100,100,100,0,47.5,,68,,0,0
B27,1/14/2024 13:05,1/14/2024 8:05,7,8,,8,8,,83,96,96,96,96,0,47.3,,68,,0,0
B27,1/14/2024 13:20,1/14/2024 8:20,7,8,,8,8,,81,94,95,95,95,0,47.3,,68,,0,0
B27,1/14/2024 13:35,1/14/2024 8:35,7,8,,8,8,,82,95,96,96,96,0,47.1,,68,,0,0
B27,1/14/2024 13:50,1/14/2024 8:50,7,7,,8,8,,80,93,93,93,93,0,46.9,,68,,0,0
B27,1/14/2024 14:05,1/14/2024 9:05,7,8,,8,8,,82,95,96,96,96,0,46.9,,68,,0,0
B27,1/14/2024 14:20,1/14/2024 9:20,7,8,,8,8,,82,95,96,96,96,0,47.5,,68,,0,0
B27,1/14/2024 14:35,1/14/2024 9:35,7,8,,8,8,,84,98,99,99,99,0,48.7,,67,,0,0
B27,1/14/2024 14:50,1/14/2024 9:50,7,8,,8,8,,85,99,99,99,99,0,48.7,,67,,0,0
B27,1/14/2024 15:05,1/14/2024 10:05,7,8,,8,8,,85,98,99,99,99,0,48.6,,67,,0,0
B27,1/14/2024 15:20,1/14/2024 10:20,8,8,,8,8,,84,98,99,99,99,0,50.4,,65,,0,0
B27,1/14/2024 15:35,1/14/2024 10:35,8,8,,8,8,,84,97,98,98,98,0,55.2,,59,,0,0
B27,1/14/2024 15:50,1/14/2024 10:50,8,9,,9,9,,87,101,102,102,102,0,59.4,,53,,0,0
B27,1/14/2024 16:05,1/14/2024 11:05,8,9,,9,9,,89,103,103,104,104,0,62.2,,48,,0,0
B27,1/14/2024 16:20,1/14/2024 11:20,8,8,,8,8,,81,94,95,95,95,0,62.6,,45,,0,0
B27,1/14/2024 16:35,1/14/2024 11:35,8,8,,8,8,,84,97,98,98,98,0,61.9,,46,,0,0
B27,1/14/2024 16:50,1/14/2024 11:50,9,9,,9,9,,91,105,106,106,106,0,61.2,,47,,0,0
B27,1/14/2024 17:05,1/14/2024 12:05,9,9,,9,10,,93,108,108,108,108,0,65.1,,43,,0,0
B27,1/14/2024 17:20,1/14/2024 12:20,9,10,,10,10,,94,109,110,110,110,0,64.9,,42,,0,0
B27,1/14/2024 17:35,1/14/2024 12:35,9,10,,10,10,,100,116,117,117,117,0,61.5,,46,,0,0
B27,1/14/2024 17:50,1/14/2024 12:50,10,11,,11,11,,109,127,127,127,127,0,60.6,,48,,0,0
B27,1/14/2024 18:05,1/14/2024 13:05,11,11,,11,11,,112,130,131,131,131,0,66.4,,44,,0,0
B27,1/14/2024 18:20,1/14/2024 13:20,10,11,,11,11,,104,121,122,122,122,0,71.2,,40,,0,0
B27,1/14/2024 18:35,1/14/2024 13:35,8,8,,8,8,,80,93,93,93,93,0,75,,38,,0,0
B27,1/14/2024 18:50,1/14/2024 13:50,6,7,,7,7,,63,73,73,73,73,0,76.5,,37,,0,0
B27,1/14/2024 19:05,1/14/2024 14:05,5,5,,5,5,,48,55,55,55,55,0,77.2,,37,,0,0
B27,1/14/2024 19:20,1/14/2024 14:20,4,5,,5,5,,43,50,50,50,50,0,77.5,,37,,0,0
B27,1/14/2024 19:35,1/14/2024 14:35,4,4,,4,4,,40,46,47,47,47,0,78.6,,36,,0,0
B27,1/14/2024 19:50,1/14/2024 14:50,4,4,,4,4,,34,39,40,40,40,0,80.6,,35,,0,0
B27,1/14/2024 20:05,1/14/2024 15:05,4,4,,4,4,,41,48,48,48,48,0,78.6,,35,,0,0
B27,1/14/2024 20:20,1/14/2024 15:20,5,5,,5,5,,50,58,58,58,58,0,71.2,,42,,0,0
B27,1/14/2024 20:35,1/14/2024 15:35,5,6,,6,6,,54,63,63,63,63,0,68.2,,46,,0,0
B27,1/14/2024 20:50,1/14/2024 15:50,5,6,,6,6,,54,63,63,63,63,0,67.6,,47,,0,0
B27,1/14/2024 21:05,1/14/2024 16:05,6,6,,6,6,,58,67,68,68,68,0,67.3,,48,,0,0
B27,1/14/2024 21:20,1/14/2024 16:20,6,6,,6,6,,63,73,73,73,73,0,67.3,,48,,0,0
B27,1/14/2024 21:35,1/14/2024 16:35,7,7,,7,7,,70,81,81,81,81,0,67.3,,48,,0,0
B27,1/14/2024 21:50,1/14/2024 16:50,7,8,,8,8,,75,87,88,88,88,0,66.7,,49,,0,0
B27,1/14/2024 22:05,1/14/2024 17:05,7,8,,8,8,,76,89,89,89,89,0,66.7,,49,,0,0
B27,1/14/2024 22:20,1/14/2024 17:20,8,9,,9,9,,85,98,99,99,99,0,66.9,,48,,0,0
B27,1/14/2024 22:35,1/14/2024 17:35,9,9,,9,9,,89,104,104,104,104,0,67.3,,48,,0,0
B27,1/14/2024 22:50,1/14/2024 17:50,8,9,,9,9,,86,100,100,100,100,0,67.3,,47,,0,0
B27,1/14/2024 23:05,1/14/2024 18:05,8,9,,9,9,,83,97,97,97,97,0,67.3,,48,,0,0
B27,1/14/2024 23:20,1/14/2024 18:20,8,9,,9,9,,85,98,99,99,99,0,67.5,,47,,0,0
B27,1/14/2024 23:35,1/14/2024 18:35,9,9,,9,9,,89,103,104,104,104,0,67.6,,47,,0,0
B27,1/14/2024 23:50,1/14/2024 18:50,9,10,,10,10,,93,108,109,109,109,0,67.5,,47,,0,0
B27,1/15/2024 0:05,1/14/2024 19:05,9,10,,10,10,,95,110,110,110,110,0,67.1,,48,,0,0
B27,1/15/2024 0:20,1/14/2024 19:20,6,6,,6,6,,60,69,70,70,70,0,66.6,,51,,0,0
B27,1/15/2024 0:35,1/14/2024 19:35,5,5,,5,5,,54,62,62,62,63,0,65.7,,52,,0,0
B27,1/15/2024 0:50,1/14/2024 19:50,5,5,,5,5,,53,62,62,62,62,0,64.6,,54,,0,0
B27,1/15/2024 1:05,1/14/2024 20:05,5,6,,6,6,,55,64,64,64,64,0,63.7,,55,,0,0
B27,1/15/2024 1:20,1/14/2024 20:20,5,6,,6,6,,55,64,64,64,64,0,63.1,,56,,0,0
B27,1/15/2024 1:35,1/14/2024 20:35,5,5,,5,5,,48,55,56,56,56,0,62.6,,58,,0,0
B27,1/15/2024 1:50,1/14/2024 20:50,4,4,,4,4,,40,46,46,46,47,0,61.9,,60,,0,0
B27,1/15/2024 2:05,1/14/2024 21:05,4,4,,4,4,,43,49,50,50,50,0,61.3,,62,,0,0
B27,1/15/2024 2:20,1/14/2024 21:20,4,4,,4,4,,42,48,49,49,49,0,61,,62,,0,0
B27,1/15/2024 2:35,1/14/2024 21:35,4,4,,4,4,,42,49,49,49,49,0,60.4,,63,,0,0
B27,1/15/2024 2:50,1/14/2024 21:50,4,5,,5,5,,46,53,53,53,53,0,59.9,,64,,0,0
B27,1/15/2024 3:05,1/14/2024 22:05,5,5,,5,5,,49,57,57,58,58,0,59.4,,65,,0,0
B27,1/15/2024 3:20,1/14/2024 22:20,5,5,,5,5,,54,63,63,63,63,0,58.8,,66,,0,0
B27,1/15/2024 3:35,1/14/2024 22:35,6,6,,6,6,,61,71,71,71,71,0,58.3,,67,,0,0
B27,1/15/2024 3:50,1/14/2024 22:50,6,7,,7,7,,68,79,79,79,79,0,57.7,,68,,0,0
B27,1/15/2024 4:05,1/14/2024 23:05,7,8,,8,8,,78,91,91,91,91,0,57.6,,68,,0,0
B27,1/15/2024 4:20,1/14/2024 23:20,8,9,,9,9,,88,102,102,102,102,0,57.2,,70,,0,0
B27,1/15/2024 4:35,1/14/2024 23:35,8,8,,8,8,,85,99,99,99,99,0,56.8,,71,,0,0
B27,1/15/2024 4:50,1/14/2024 23:50,7,8,,8,8,,81,94,94,94,94,0,56.7,,72,,0,0
B27,1/15/2024 5:05,1/15/2024 0:05,8,9,,9,9,,88,103,103,103,103,0,56.5,,72,,0,0
B27,1/15/2024 5:20,1/15/2024 0:20,9,10,,10,10,,102,119,119,119,119,0,56.3,,72,,0,0
B27,1/15/2024 5:35,1/15/2024 0:35,10,11,,11,11,,110,127,128,128,128,0,55.9,,71,,0,0
B27,1/15/2024 5:50,1/15/2024 0:50,11,12,,12,12,,120,139,139,139,139,0,55.4,,72,,0,0
B27,1/15/2024 6:05,1/15/2024 1:05,11,12,,12,12,,120,139,139,139,139,0,54.9,,73,,0,0
B27,1/15/2024 6:20,1/15/2024 1:20,10,11,,11,11,,114,132,133,133,133,0,54.7,,73,,0,0
B27,1/15/2024 6:35,1/15/2024 1:35,11,11,,11,11,,117,136,136,137,137,0,54.3,,73,,0,0
B27,1/15/2024 6:50,1/15/2024 1:50,12,13,,13,13,,131,151,152,152,152,0,54.1,,73,,0,0
B27,1/15/2024 7:05,1/15/2024 2:05,12,13,,13,13,,137,158,159,159,159,0,53.8,,74,,0,0
B27,1/15/2024 7:20,1/15/2024 2:20,12,13,,13,13,,136,157,158,158,158,0,53.6,,74,,0,0
B27,1/15/2024 7:35,1/15/2024 2:35,13,13,,13,13,,139,161,161,161,161,0,53.6,,74,,0,0
B27,1/15/2024 7:50,1/15/2024 2:50,14,15,,15,15,,160,185,186,186,186,0,53.2,,74,,0,0
B27,1/15/2024 8:05,1/15/2024 3:05,14,14,,14,14,,150,174,175,175,175,0,52.9,,74,,0,0
B27,1/15/2024 8:20,1/15/2024 3:20,13,13,,13,13,,142,164,165,165,165,0,52.7,,74,,0,0
B27,1/15/2024 8:35,1/15/2024 3:35,12,13,,13,13,,139,161,162,162,162,0,52.5,,73,,0,0
B27,1/15/2024 8:50,1/15/2024 3:50,12,13,,13,13,,136,158,158,158,158,0,52.2,,74,,0,0
B27,1/15/2024 9:05,1/15/2024 4:05,12,13,,13,13,,136,157,158,158,158,0,51.8,,73,,0,0
B27,1/15/2024 9:20,1/15/2024 4:20,12,13,,13,13,,134,155,156,156,156,0,51.6,,73,,0,0
B27,1/15/2024 9:35,1/15/2024 4:35,12,12,,12,12,,131,152,152,152,152,0,51.3,,73,,0,0
B27,1/15/2024 9:50,1/15/2024 4:50,12,12,,12,12,,131,152,153,153,153,0,50.9,,73,,0,0
B27,1/15/2024 10:05,1/15/2024 5:05,12,13,,13,13,,133,154,155,155,155,0,50.7,,74,,0,0
B27,1/15/2024 10:20,1/15/2024 5:20,12,13,,13,13,,134,155,156,156,156,0,50.5,,73,,0,0
B27,1/15/2024 10:35,1/15/2024 5:35,12,12,,12,12,,132,153,153,153,154,0,50.4,,74,,0,0
B27,1/15/2024 10:50,1/15/2024 5:50,11,12,,12,12,,124,143,144,144,144,0,50.2,,74,,0,0
B27,1/15/2024 11:05,1/15/2024 6:05,10,11,,11,11,,114,132,133,133,133,0,50,,73,,0,0
B27,1/15/2024 11:20,1/15/2024 6:20,10,10,,10,10,,111,128,129,129,129,0,50,,74,,0,0
B27,1/15/2024 11:35,1/15/2024 6:35,9,10,,10,10,,107,124,125,125,125,0,49.8,,73,,0,0
B27,1/15/2024 11:50,1/15/2024 6:50,9,10,,10,10,,103,120,120,120,120,0,49.6,,73,,0,0
B27,1/15/2024 12:05,1/15/2024 7:05,8,9,,9,9,,96,111,112,112,112,0,49.6,,73,,0,0
B27,1/15/2024 12:20,1/15/2024 7:20,8,8,,8,8,,89,104,104,104,104,0,49.6,,73,,0,0
B27,1/15/2024 12:35,1/15/2024 7:35,8,9,,9,9,,91,106,106,106,106,0,49.5,,73,,0,0
B27,1/15/2024 12:50,1/15/2024 7:50,8,9,,9,9,,92,107,107,107,107,0,49.3,,73,,0,0
B27,1/15/2024 13:05,1/15/2024 8:05,8,8,,8,8,,90,104,104,104,104,0,49.1,,73,,0,0
B27,1/15/2024 13:20,1/15/2024 8:20,8,8,,8,8,,89,103,104,104,104,0,48.9,,73,,0,0
B27,1/15/2024 13:35,1/15/2024 8:35,9,9,,9,9,,97,112,113,113,113,0,49.1,,74,,0,0
B27,1/15/2024 13:50,1/15/2024 8:50,9,9,,9,9,,97,113,113,113,113,0,49.5,,74,,0,0
B27,1/15/2024 14:05,1/15/2024 9:05,9,9,,9,9,,97,113,113,113,113,0,50.2,,72,,0,0
B27,1/15/2024 14:20,1/15/2024 9:20,8,9,,9,9,,95,110,110,110,110,0,50,,72,,0,0
B27,1/15/2024 14:35,1/15/2024 9:35,7,8,,8,8,,84,97,98,98,98,0,50,,71,,0,0
B27,1/15/2024 14:50,1/15/2024 9:50,6,7,,7,7,,72,83,83,83,83,0,49.8,,71,,0,0
B27,1/15/2024 15:05,1/15/2024 10:05,7,7,,7,7,,76,88,88,88,88,0,50,,71,,0,0
B27,1/15/2024 15:20,1/15/2024 10:20,8,8,,8,8,,89,103,104,104,104,0,51.6,,70,,0,0
B27,1/15/2024 15:35,1/15/2024 10:35,9,9,,9,9,,93,108,108,108,108,0,55.8,,65,,0,0
B27,1/15/2024 15:50,1/15/2024 10:50,10,10,,10,10,,103,119,120,120,120,0,60.4,,59,,0,0
B27,1/15/2024 16:05,1/15/2024 11:05,11,12,,12,12,,119,138,138,138,138,0,61.2,,57,,0,0
B27,1/15/2024 16:20,1/15/2024 11:20,11,12,,12,12,,122,141,142,142,142,0,60.1,,58,,0,0
B27,1/15/2024 16:35,1/15/2024 11:35,13,14,,14,14,,144,167,167,167,167,0,59.5,,59,,0,0
B27,1/15/2024 16:50,1/15/2024 11:50,14,14,,14,14,,146,169,169,170,170,0,60.3,,57,,0,0
B27,1/15/2024 17:05,1/15/2024 12:05,11,11,,11,11,,115,133,133,133,133,0,60.3,,56,,0,0
B27,1/15/2024 17:20,1/15/2024 12:20,7,8,,8,8,,77,89,90,90,90,0,64.4,,50,,0,0
B27,1/15/2024 17:35,1/15/2024 12:35,7,7,,7,7,,72,84,84,84,84,0,68.7,,45,,0,0
B27,1/15/2024 17:50,1/15/2024 12:50,6,6,,6,6,,58,67,68,68,68,0,72.5,,39,,0,0
B27,1/15/2024 18:05,1/15/2024 13:05,8,8,,8,8,,77,89,89,89,89,0,74.1,,37,,0,0
B27,1/15/2024 18:20,1/15/2024 13:20,11,12,,12,12,,111,128,129,129,129,0,74.8,,37,,0,0
B27,1/15/2024 18:35,1/15/2024 13:35,13,14,,14,14,,129,150,150,150,150,0,75.7,,37,,0,0
B27,1/15/2024 18:50,1/15/2024 13:50,14,15,,15,15,,143,166,167,167,167,0,74.5,,38,,0,0
B27,1/15/2024 19:05,1/15/2024 14:05,14,15,,15,15,,144,167,167,167,167,0,74.8,,38,,0,0
B27,1/15/2024 19:20,1/15/2024 14:20,15,16,,16,16,,150,174,175,175,175,0,73.4,,40,,0,0
B27,1/15/2024 19:35,1/15/2024 14:35,13,14,,14,14,,129,150,150,150,150,0,74.8,,41,,0,0
B27,1/15/2024 19:50,1/15/2024 14:50,16,17,,17,17,,154,179,179,179,179,0,80.1,,36,,0,0
B27,1/15/2024 20:05,1/15/2024 15:05,17,18,,18,18,,162,187,188,188,188,0,79.7,,36,,0,0
B27,1/15/2024 20:20,1/15/2024 15:20,14,15,,15,15,,143,166,166,166,166,0,74.1,,40,,0,0
B27,1/15/2024 20:35,1/15/2024 15:35,12,13,,13,13,,120,140,140,140,140,0,71.2,,42,,0,0
B27,1/15/2024 20:50,1/15/2024 15:50,12,13,,13,13,,123,143,144,144,144,0,70.5,,43,,0,0
B27,1/15/2024 21:05,1/15/2024 16:05,12,12,,12,12,,118,137,138,138,138,0,70.3,,43,,0,0
B27,1/15/2024 21:20,1/15/2024 16:20,11,11,,11,11,,110,128,128,128,128,0,70.2,,43,,0,0
B27,1/15/2024 21:35,1/15/2024 16:35,10,11,,11,11,,103,120,120,120,120,0,70.2,,43,,0,0
B27,1/15/2024 21:50,1/15/2024 16:50,11,12,,12,12,,111,129,129,129,129,0,70,,42,,0,0
B27,1/15/2024 22:05,1/15/2024 17:05,15,16,,16,16,,150,174,175,175,175,0,70,,43,,0,0
B27,1/15/2024 22:20,1/15/2024 17:20,16,16,,16,16,,158,183,184,184,184,0,70.2,,44,,0,0
B27,1/15/2024 22:35,1/15/2024 17:35,15,16,,16,16,,153,177,178,178,178,0,70.2,,43,,0,0
B27,1/15/2024 22:50,1/15/2024 17:50,14,15,,15,15,,142,165,165,166,166,0,70,,43,,0,0
B27,1/15/2024 23:05,1/15/2024 18:05,13,14,,14,14,,135,157,157,157,157,0,70,,43,,0,0
B27,1/15/2024 23:20,1/15/2024 18:20,15,16,,16,16,,151,175,176,176,176,0,69.6,,44,,0,0
B27,1/15/2024 23:35,1/15/2024 18:35,14,15,,15,15,,142,165,165,165,165,0,69.1,,45,,0,0
B27,1/15/2024 23:50,1/15/2024 18:50,12,12,,12,12,,121,140,141,141,141,0,68.5,,49,,0,0
B27,1/16/2024 0:05,1/15/2024 19:05,11,11,,11,11,,110,128,128,128,128,0,67.6,,52,,0,0
B27,1/16/2024 0:20,1/15/2024 19:20,12,13,,13,13,,126,147,147,147,147,0,66.4,,55,,0,0
B27,1/16/2024 0:35,1/15/2024 19:35,15,15,,15,15,,153,177,178,178,178,0,65.1,,59,,0,0
B27,1/16/2024 0:50,1/15/2024 19:50,16,17,,17,17,,165,191,192,192,192,0,63.7,,61,,0,0
B27,1/16/2024 1:05,1/15/2024 20:05,16,17,,17,17,,172,199,200,200,200,0,62.8,,63,,0,0
B27,1/16/2024 1:20,1/15/2024 20:20,16,17,,17,17,,172,200,201,201,201,0,61.9,,65,,0,0
B27,1/16/2024 1:35,1/15/2024 20:35,16,17,,17,17,,174,202,202,202,202,0,61.2,,66,,0,0
B27,1/16/2024 1:50,1/15/2024 20:50,16,17,,17,17,,174,202,202,203,203,0,60.6,,68,,0,0
B27,1/16/2024 2:05,1/15/2024 21:05,17,18,,18,18,,182,211,212,212,212,0,60.1,,69,,0,0
B27,1/16/2024 2:20,1/15/2024 21:20,19,20,,20,20,,200,231,232,232,232,0,59.7,,71,,0,0
B27,1/16/2024 2:35,1/15/2024 21:35,20,21,,21,21,,211,244,245,245,245,0,59.4,,71,,0,0
B27,1/16/2024 2:50,1/15/2024 21:50,21,22,,22,22,,221,256,257,257,257,0,59,,72,,0,0
B27,1/16/2024 3:05,1/15/2024 22:05,20,22,,22,22,,220,255,256,256,256,0,58.8,,72,,0,0
B27,1/16/2024 3:20,1/15/2024 22:20,22,23,,23,23,,233,270,271,271,271,0,58.5,,72,,0,0
B27,1/16/2024 3:35,1/15/2024 22:35,23,24,,24,24,,244,283,284,284,284,0,57.9,,73,,0,0
B27,1/16/2024 3:50,1/15/2024 22:50,24,25,,25,25,,257,297,298,298,299,0,57.7,,74,,0,0
B27,1/16/2024 4:05,1/15/2024 23:05,23,25,,25,25,,255,295,296,296,297,0,57.6,,74,,0,0
B27,1/16/2024 4:20,1/15/2024 23:20,23,25,,25,25,,253,293,294,294,294,0,57.2,,74,,0,0
B27,1/16/2024 4:35,1/15/2024 23:35,25,27,,27,27,,274,318,319,319,319,0,57,,74,,0,0
B27,1/16/2024 4:50,1/15/2024 23:50,26,27,,27,27,,283,328,329,329,329,0,56.8,,74,,0,0
B27,1/16/2024 5:05,1/16/2024 0:05,25,26,,26,26,,271,314,315,316,316,0,56.5,,75,,0,0
B27,1/16/2024 5:20,1/16/2024 0:20,24,26,,26,26,,266,309,310,310,310,0,56.5,,75,,0,0
B27,1/16/2024 5:35,1/16/2024 0:35,25,26,,26,26,,269,312,313,313,313,0,56.3,,75,,0,0
B27,1/16/2024 5:50,1/16/2024 0:50,24,25,,25,25,,263,305,306,306,306,0,56.1,,74,,0,0
B27,1/16/2024 6:05,1/16/2024 1:05,24,26,,26,26,,266,309,310,310,310,0,56.1,,74,,0,0
B27,1/16/2024 6:20,1/16/2024 1:20,25,26,,26,26,,271,314,315,315,315,0,56.1,,74,,0,0
B27,1/16/2024 6:35,1/16/2024 1:35,25,27,,27,27,,278,322,323,323,323,0,56.1,,74,,0,0
B27,1/16/2024 6:50,1/16/2024 1:50,24,26,,26,26,,268,311,312,312,312,0,55.9,,74,,0,0
B27,1/16/2024 7:05,1/16/2024 2:05,25,26,,26,26,,273,316,317,318,318,0,55.9,,74,,0,0
B27,1/16/2024 7:20,1/16/2024 2:20,24,26,,26,26,,268,311,312,312,312,0,55.8,,74,,0,0
B27,1/16/2024 7:35,1/16/2024 2:35,24,26,,26,26,,265,307,308,308,308,0,55.6,,74,,0,0
B27,1/16/2024 7:50,1/16/2024 2:50,25,26,,26,26,,269,312,313,313,313,0,55.2,,74,,0,0
B27,1/16/2024 8:05,1/16/2024 3:05,26,27,,27,27,,281,326,327,327,327,0,55,,75,,0,0
B27,1/16/2024 8:20,1/16/2024 3:20,25,27,,27,27,,280,325,326,326,326,0,55,,74,,0,0
B27,1/16/2024 8:35,1/16/2024 3:35,26,28,,28,28,,291,337,338,338,338,0,54.9,,75,,0,0
B27,1/16/2024 8:50,1/16/2024 3:50,26,28,,28,28,,292,338,339,339,340,0,54.7,,75,,0,0
B27,1/16/2024 9:05,1/16/2024 4:05,26,27,,27,27,,285,331,332,332,332,0,54.5,,75,,0,0
B27,1/16/2024 9:20,1/16/2024 4:20,25,26,,26,26,,274,318,319,319,319,0,54.1,,75,,0,0
B27,1/16/2024 9:35,1/16/2024 4:35,24,25,,25,25,,265,307,308,308,308,0,53.8,,75,,0,0
B27,1/16/2024 9:50,1/16/2024 4:50,25,26,,27,27,,277,321,322,322,322,0,53.6,,75,,0,0
B27,1/16/2024 10:05,1/16/2024 5:05,26,28,,28,28,,288,334,336,336,336,0,53.4,,75,,0,0
B27,1/16/2024 10:20,1/16/2024 5:20,25,27,,27,27,,282,327,328,328,328,0,53.1,,76,,0,0
B27,1/16/2024 10:35,1/16/2024 5:35,23,24,,24,24,,251,291,292,292,292,0,52.9,,75,,0,0
B27,1/16/2024 10:50,1/16/2024 5:50,21,23,,23,23,,239,277,278,278,278,0,52.7,,75,,0,0
B27,1/16/2024 11:05,1/16/2024 6:05,21,22,,22,22,,236,273,274,274,274,0,52.2,,75,,0,0
B27,1/16/2024 11:20,1/16/2024 6:20,20,21,,21,21,,225,260,261,261,261,0,52,,75,,0,0
B27,1/16/2024 11:35,1/16/2024 6:35,20,21,,21,21,,221,257,257,257,258,0,51.6,,75,,0,0
B27,1/16/2024 11:50,1/16/2024 6:50,19,21,,21,21,,218,253,253,254,254,0,51.4,,76,,0,0
B27,1/16/2024 12:05,1/16/2024 7:05,20,21,,21,21,,220,254,255,255,255,0,51.3,,76,,0,0
B27,1/16/2024 12:20,1/16/2024 7:20,19,20,,20,20,,213,247,248,248,248,0,51.3,,75,,0,0
B27,1/16/2024 12:35,1/16/2024 7:35,18,19,,19,19,,206,239,240,240,240,0,51.1,,75,,0,0
B27,1/16/2024 12:50,1/16/2024 7:50,18,19,,19,19,,197,229,229,229,229,0,50.7,,75,,0,0
B27,1/16/2024 13:05,1/16/2024 8:05,16,17,,17,17,,180,209,210,210,210,0,50.7,,75,,0,0
B27,1/16/2024 13:20,1/16/2024 8:20,13,13,,13,13,,141,163,163,164,164,0,50.9,,75,,0,0
B27,1/16/2024 13:35,1/16/2024 8:35,12,13,,13,13,,136,158,158,158,158,0,50.5,,74,,0,0
B27,1/16/2024 13:50,1/16/2024 8:50,12,13,,13,13,,137,159,160,160,160,0,50.2,,75,,0,0
B27,1/16/2024 14:05,1/16/2024 9:05,13,13,,13,13,,143,166,166,166,166,0,50,,75,,0,0
B27,1/16/2024 14:20,1/16/2024 9:20,13,13,,13,13,,143,165,166,166,166,0,50,,75,,0,0
B27,1/16/2024 14:35,1/16/2024 9:35,13,14,,14,14,,147,171,171,172,172,0,49.8,,75,,0,0
B27,1/16/2024 14:50,1/16/2024 9:50,13,13,,13,13,,143,165,166,166,166,0,49.8,,75,,0,0
B27,1/16/2024 15:05,1/16/2024 10:05,13,14,,14,14,,145,169,169,169,169,0,50,,75,,0,0
B27,1/16/2024 15:20,1/16/2024 10:20,13,14,,14,14,,143,166,167,167,167,0,52.3,,73,,0,0
B27,1/16/2024 15:35,1/16/2024 10:35,12,13,,13,13,,129,150,150,150,150,0,57.4,,65,,0,0
B27,1/16/2024 15:50,1/16/2024 10:50,11,11,,11,11,,112,130,130,130,130,0,61.3,,59,,0,0
B27,1/16/2024 16:05,1/16/2024 11:05,11,12,,12,12,,120,139,139,139,139,0,64.8,,53,,0,0
B27,1/16/2024 16:20,1/16/2024 11:20,12,13,,13,13,,124,144,145,145,145,0,66.4,,50,,0,0
B27,1/16/2024 16:35,1/16/2024 11:35,15,16,,16,16,,157,183,183,183,183,0,68.2,,48,,0,0
B27,1/16/2024 16:50,1/16/2024 11:50,13,14,,14,14,,134,155,156,156,156,0,69.4,,45,,0,0
B27,1/16/2024 17:05,1/16/2024 12:05,10,10,,10,10,,97,113,113,113,113,0,71.8,,42,,0,0
B27,1/16/2024 17:20,1/16/2024 12:20,10,10,,10,10,,98,113,114,114,114,0,73.8,,39,,0,0
B27,1/16/2024 17:35,1/16/2024 12:35,12,12,,12,12,,115,134,134,134,134,0,75.4,,37,,0,0
B27,1/16/2024 17:50,1/16/2024 12:50,11,12,,12,12,,110,127,128,128,128,0,77.4,,35,,0,0
B27,1/16/2024 18:05,1/16/2024 13:05,16,16,,16,16,,150,174,175,175,175,0,80.2,,34,,0,0
B27,1/16/2024 18:20,1/16/2024 13:20,17,18,,18,18,,162,187,188,188,188,0,82,,33,,0,0
B27,1/16/2024 18:35,1/16/2024 13:35,16,17,,17,17,,152,176,176,176,176,0,84.2,,32,,0,0
B27,1/16/2024 18:50,1/16/2024 13:50,16,17,,17,17,,151,175,175,175,175,0,84.7,,31,,0,0
B27,1/16/2024 19:05,1/16/2024 14:05,15,16,,16,16,,145,168,169,169,169,0,85.1,,30,,0,0
B27,1/16/2024 19:20,1/16/2024 14:20,12,13,,13,13,,112,130,131,131,131,0,86.2,,29,,0,0
B27,1/16/2024 19:35,1/16/2024 14:35,10,11,,11,11,,95,110,110,110,110,0,86.5,,27,,0,0
B27,1/16/2024 19:50,1/16/2024 14:50,10,10,,10,10,,93,108,108,108,108,0,86.7,,27,,0,0
